Date,AAPL,MSFT
4/1/97,0.625,11.6563
3/31/97,0.6518,11.4609
3/27/97,0.6652,11.7188
3/26/97,0.5982,11.7813
3/25/97,0.5893,11.2891
3/24/97,0.5893,11.2656
3/21/97,0.5938,11.75
3/20/97,0.6161,12
3/19/97,0.5759,12.0938
3/18/97,0.5804,12.4531
3/17/97,0.5893,12.5625
3/14/97,0.5915,12.375
3/13/97,0.5848,12.4531
3/12/97,0.5804,12.3438
3/11/97,0.5848,12.2969
3/10/97,0.5938,12.5
3/7/97,0.5893,12.0938
3/6/97,0.5938,12.2188
3/5/97,0.6071,12.6094
3/4/97,0.5893,12.3906
3/3/97,0.5759,12.4375
2/28/97,0.5804,12.1875
2/27/97,0.6071,12.0156
2/26/97,0.6116,12.5313
2/25/97,0.6027,12.4375
2/24/97,0.5938,12.5156
2/21/97,0.5848,11.875
2/20/97,0.6071,11.9063
2/19/97,0.6295,12.1875
2/18/97,0.6384,12.1719
2/14/97,0.5826,12.2344
2/13/97,0.5759,12.5
2/12/97,0.5625,12.4844
2/11/97,0.5603,12.3125
2/10/97,0.558,12.2188
2/7/97,0.5647,12.5469
2/6/97,0.5714,12.1406
2/5/97,0.5446,12.2969
2/4/97,0.5491,12.8906
2/3/97,0.5826,12.7969
1/31/97,0.5938,12.75
1/30/97,0.5982,12.6406
1/29/97,0.5938,12.1563
1/28/97,0.5938,11.9531
1/27/97,0.5938,12.0156
1/24/97,0.6027,11.9922
1/23/97,0.6161,11.8438
1/22/97,0.6138,12.1719
1/21/97,0.6161,11.875
1/20/97,0.6049,11.3438
1/17/97,0.5982,10.8906
1/16/97,0.5982,10.75
1/15/97,0.6161,10.5781
1/14/97,0.6384,10.6719
1/13/97,0.6473,10.4688
1/10/97,0.6518,10.5313
1/9/97,0.6339,10.2969
1/8/97,0.6295,10.4219
1/7/97,0.625,10.625
1/6/97,0.6384,10.5469
1/3/97,0.7768,10.5781
1/2/97,0.75,10.2031
12/31/96,0.7455,10.3281
12/30/96,0.7768,10.4375
12/27/96,0.8259,10.5313
12/26/96,0.8214,10.6875
12/24/96,0.8259,10.6094
12/23/96,0.8304,10.4688
12/20/96,0.8393,10.4531
12/19/96,0.7946,10.6094
12/18/96,0.8259,10.3281
12/17/96,0.8036,9.9844
12/16/96,0.808,9.5938
12/13/96,0.8304,10
12/12/96,0.8527,10.125
12/11/96,0.8571,10.4219
12/10/96,0.875,10.2344
12/9/96,0.8929,10.2188
12/6/96,0.8973,9.5547
12/5/96,0.8929,9.5625
12/4/96,0.8929,9.5781
12/3/96,0.8973,9.668
12/2/96,0.8973,9.8594
11/29/96,0.8616,9.8047
11/27/96,0.875,9.7188
11/26/96,0.8661,9.6094
11/25/96,0.8929,9.5938
11/22/96,0.9018,9.4063
11/21/96,0.875,9.3984
11/20/96,0.8929,9.5781
11/19/96,0.8884,9.7422
11/18/96,0.8839,9.3984
11/15/96,0.8929,9.3125
11/14/96,0.9152,9.3516
11/13/96,0.9129,9.0625
11/12/96,0.9018,8.8594
11/11/96,0.9286,8.9766
11/8/96,0.9375,8.9688
11/7/96,0.9241,8.9688
11/6/96,0.9107,9.0313
11/5/96,0.9107,8.8438
11/4/96,0.8705,8.625
11/1/96,0.8661,8.5859
10/31/96,0.8214,8.5781
10/30/96,0.817,8.5156
10/29/96,0.8304,8.4609
10/28/96,0.875,8.5391
10/25/96,0.875,8.5273
10/24/96,0.8839,8.5391
10/23/96,0.8839,8.4063
10/22/96,0.8884,8.2813
10/21/96,0.9152,8.375
10/18/96,0.9487,8.4219
10/17/96,0.942,8.4688
10/16/96,0.9196,8.625
10/15/96,0.9018,8.6797
10/14/96,0.9018,8.5391
10/11/96,0.8661,8.5703
10/10/96,0.8638,8.3594
10/9/96,0.8214,8.4063
10/8/96,0.8304,8.4609
10/7/96,0.8259,8.5938
10/4/96,0.8147,8.5234
10/3/96,0.7991,8.375
10/2/96,0.8438,8.4219
10/1/96,0.8795,8.2578
9/30/96,0.7924,8.2422
9/27/96,0.7969,8.3984
9/26/96,0.7991,8.25
9/25/96,0.7991,8.4766
9/24/96,0.8036,8.5547
9/23/96,0.7991,8.6094
9/20/96,0.817,8.6328
9/19/96,0.8348,8.6094
9/18/96,0.8393,8.5313
9/17/96,0.8214,8.3672
9/16/96,0.7991,8.2188
9/13/96,0.75,8.1875
9/12/96,0.7277,8.0391
9/11/96,0.7545,7.8203
9/10/96,0.7679,7.7734
9/9/96,0.7857,7.8047
9/6/96,0.8214,7.6563
9/5/96,0.817,7.5938
9/4/96,0.8616,7.7109
9/3/96,0.8616,7.7109
8/30/96,0.8661,7.6563
8/29/96,0.875,7.7578
8/28/96,0.8884,7.8516
8/27/96,0.8878,7.7969
8/26/96,0.8616,7.6797
8/23/96,0.8527,7.7031
8/22/96,0.8304,7.8125
8/21/96,0.8214,7.7188
8/20/96,0.8393,7.7109
8/19/96,0.8438,7.7188
8/16/96,0.8036,7.7656
8/15/96,0.7946,7.8203
8/14/96,0.8125,7.8047
8/13/96,0.8036,7.7578
8/12/96,0.8214,7.8281
8/9/96,0.8259,7.7813
8/8/96,0.7902,7.8281
8/7/96,0.7991,7.7969
8/6/96,0.7679,7.75
8/5/96,0.75,7.6094
8/2/96,0.7723,7.7109
8/1/96,0.7589,7.5391
7/31/96,0.7857,7.3672
7/30/96,0.7634,7.4141
7/29/96,0.7946,7.3047
7/26/96,0.7857,7.4453
7/25/96,0.75,7.4063
7/24/96,0.7433,7.1719
7/23/96,0.7321,7.0078
7/22/96,0.7232,7.4844
7/19/96,0.7411,7.5615
7/18/96,0.7455,7.4922
7/17/96,0.6027,7.3203
7/16/96,0.6027,7.2109
7/15/96,0.6138,6.9141
7/12/96,0.6451,7.0234
7/11/96,0.6384,7.1563
7/10/96,0.6696,7.4688
7/9/96,0.6786,7.5
7/8/96,0.683,7.5195
7/5/96,0.6964,7.3984
7/3/96,0.692,7.5703
7/2/96,0.75,7.6016
7/1/96,0.7679,7.6445
6/28/96,0.75,7.5078
6/27/96,0.7366,7.4961
6/26/96,0.7098,7.5313
6/25/96,0.7366,7.625
6/24/96,0.7946,7.7578
6/21/96,0.808,7.7422
6/20/96,0.8125,7.6094
6/19/96,0.8259,7.6094
6/18/96,0.8125,7.6484
6/17/96,0.8438,7.7891
6/14/96,0.8549,7.6875
6/13/96,0.8795,7.7891
6/12/96,0.8661,7.8125
6/11/96,0.8571,7.6328
6/10/96,0.8616,7.5391
6/7/96,0.8705,7.5781
6/6/96,0.8661,7.4883
6/5/96,0.8973,7.5547
6/4/96,0.8638,7.3672
6/3/96,0.8839,7.3984
5/31/96,0.933,7.4219
5/30/96,0.9107,7.3906
5/29/96,0.8884,7.3203
5/28/96,0.942,7.3281
5/24/96,0.9554,7.4063
5/23/96,0.9375,7.4063
5/22/96,0.9308,7.3047
5/21/96,0.9688,7.1953
5/20/96,0.9978,7.2969
5/17/96,0.9866,7.3125
5/16/96,1.0134,7.3203
5/15/96,1.0179,7.3516
5/14/96,0.9821,7.4375
5/13/96,0.9665,7.4141
5/10/96,0.9732,7.1797
5/9/96,0.933,7.0938
5/8/96,0.9554,7.1406
5/7/96,0.9598,7.0703
5/6/96,0.9152,6.9844
5/3/96,0.8527,6.9297
5/2/96,0.8482,6.9766
5/1/96,0.8705,7.1953
4/30/96,0.8705,7.0781
4/29/96,0.8839,7.0391
4/26/96,0.8839,7.0938
4/25/96,0.8884,7.0469
4/24/96,0.8661,6.9688
4/23/96,0.8839,7.0391
4/22/96,0.8973,7.0469
4/19/96,0.8951,6.8594
4/18/96,0.8839,6.8125
4/17/96,0.9018,6.6211
4/16/96,0.9241,6.5781
4/15/96,0.9196,6.4697
4/12/96,0.9107,6.3203
4/11/96,0.9196,6.3203
4/10/96,0.9286,6.3516
4/9/96,0.9286,6.3516
4/8/96,0.8705,6.4844
4/4/96,0.8616,6.5234
4/3/96,0.8772,6.5313
4/2/96,0.8929,6.5391
4/1/96,0.9107,6.4219
3/29/96,0.8772,6.4453
3/28/96,0.8638,6.3906
3/27/96,0.9018,6.4063
3/26/96,0.8527,6.4219
3/25/96,0.8571,6.2422
3/22/96,0.9063,6.3203
3/21/96,0.8973,6.2969
3/20/96,0.9018,6.5391
3/19/96,0.9196,6.6797
3/18/96,0.933,6.5781
3/15/96,0.9241,6.3984
3/14/96,0.9152,6.2266
3/13/96,0.9196,6.3047
3/12/96,0.9219,5.9844
3/11/96,0.9241,6.0313
3/8/96,0.9286,5.9453
3/7/96,0.9219,6.082
3/6/96,0.9353,6.0625
3/5/96,0.9509,6.1328
3/4/96,0.9375,6.0156
3/1/96,0.9598,5.9688
2/29/96,0.9821,6.168
2/28/96,0.9911,6.2578
2/27/96,1.0223,6.2578
2/26/96,1.0536,6.2891
2/23/96,1.067,6.4688
2/22/96,1.067,6.4063
2/21/96,1.058,6.2422
2/20/96,1.0357,6.1094
2/16/96,0.9821,6.1172
2/15/96,1,6.1563
2/14/96,0.9866,6.1719
2/13/96,1.0045,6.2266
2/12/96,1.0134,6.2188
2/9/96,0.9911,6.2578
2/8/96,0.9955,6.1797
2/7/96,1.0089,6.0547
2/6/96,1.058,6.0313
2/5/96,1.0446,6.0703
2/2/96,1.0446,5.8125
2/1/96,1.0134,5.8828
1/31/96,0.9866,5.7813
1/30/96,0.9754,5.6758
1/29/96,1.0402,5.6484
1/26/96,1.0938,5.6563
1/25/96,1.0804,5.5859
1/24/96,1.1518,5.7031
1/23/96,1.1295,5.5938
1/22/96,1.0893,5.75
1/19/96,1.067,5.7422
1/18/96,1.1406,5.4766
1/17/96,1.2143,5.3047
1/16/96,1.2344,5.3984
1/15/96,1.2188,5.1563
1/12/96,1.2098,5.3594
1/11/96,1.25,5.4141
1/10/96,1.2232,5.1484
1/9/96,1.1696,5.0117
1/8/96,1.2366,5.3906
1/5/96,1.2232,5.3984
1/4/96,1.1272,5.4609
1/3/96,1.1473,5.4297
1/2/96,1.1473,5.6094
12/29/95,1.1384,5.4844
12/28/95,1.1429,5.4609
12/27/95,1.1563,5.5547
12/26/95,1.1451,5.6406
12/22/95,1.1518,5.6563
12/21/95,1.1607,5.625
12/20/95,1.1652,5.4453
12/19/95,1.1696,5.6797
12/18/95,1.1518,5.4375
12/15/95,1.2589,5.5234
12/14/95,1.3661,5.5469
12/13/95,1.3705,5.7344
12/12/95,1.3571,5.7109
12/11/95,1.3795,5.8203
12/8/95,1.4063,5.9063
12/7/95,1.3772,5.6563
12/6/95,1.3839,5.6641
12/5/95,1.4107,5.375
12/4/95,1.4107,5.4922
12/1/95,1.3438,5.3906
11/30/95,1.3616,5.4453
11/29/95,1.4018,5.6094
11/28/95,1.4286,5.7188
11/27/95,1.4063,5.4531
11/24/95,1.4353,5.5
11/22/95,1.3795,5.4609
11/21/95,1.3795,5.5
11/20/95,1.3795,5.375
11/17/95,1.433,5.4609
11/16/95,1.4263,5.6172
11/15/95,1.4643,5.875
11/14/95,1.4821,5.875
11/13/95,1.4598,6.0195
11/10/95,1.4196,6.0547
11/9/95,1.4063,6.1875
11/8/95,1.3884,5.9531
11/7/95,1.4152,5.8125
11/6/95,1.3616,6.0859
11/3/95,1.3036,6.2188
11/2/95,1.308,6.25
11/1/95,1.308,6.1484
10/31/95,1.2969,6.25
10/30/95,1.2589,6.4219
10/27/95,1.2411,6.25
10/26/95,1.2455,6.125
10/25/95,1.2411,5.9922
10/24/95,1.2545,6.0938
10/23/95,1.2545,6.0234
10/20/95,1.2545,5.9688
10/19/95,1.2411,6.0469
10/18/95,1.3348,5.9766
10/17/95,1.308,5.6953
10/16/95,1.2902,5.4219
10/13/95,1.2857,5.3906
10/12/95,1.2612,5.4766
10/11/95,1.2455,5.4141
10/10/95,1.2388,5.2344
10/9/95,1.2433,5.1953
10/6/95,1.2746,5.3672
10/5/95,1.3036,5.4688
10/4/95,1.2991,5.3828
10/3/95,1.3438,5.5547
10/2/95,1.3438,5.5156
9/29/95,1.3304,5.6563
9/28/95,1.3482,5.7188
9/27/95,1.2946,5.5391
9/26/95,1.3348,5.5156
9/25/95,1.3398,5.6396
9/22/95,1.3237,5.6094
9/21/95,1.3214,5.6641
9/20/95,1.308,5.8203
9/19/95,1.3125,5.832
9/18/95,1.3103,5.75
9/15/95,1.2813,5.8398
9/14/95,1.4286,5.9297
9/13/95,1.5134,6.0078
9/12/95,1.5335,6.0156
9/11/95,1.5804,6.1016
9/8/95,1.5982,5.9688
9/7/95,1.5982,5.9141
9/6/95,1.5625,5.8438
9/5/95,1.5536,5.9375
9/1/95,1.5357,5.6094
8/31/95,1.5357,5.7813
8/30/95,1.5491,5.8281
8/29/95,1.5402,5.7422
8/28/95,1.5357,5.6289
8/25/95,1.5982,5.8984
8/24/95,1.6339,6.0078
8/23/95,1.625,6.1172
8/22/95,1.5982,6.207
8/21/95,1.5759,5.9063
8/18/95,1.6027,6.0703
8/17/95,1.5938,6.1953
8/16/95,1.5893,6.1719
8/15/95,1.5737,6.1484
8/14/95,1.5491,6.1719
8/11/95,1.5379,6.0313
8/10/95,1.5268,5.8828
8/9/95,1.5402,6.0313
8/8/95,1.5179,5.8438
8/7/95,1.5491,5.8516
8/4/95,1.5804,5.8672
8/3/95,1.6071,5.6953
8/2/95,1.5848,5.5625
8/1/95,1.5536,5.5938
7/31/95,1.6071,5.6563
7/28/95,1.625,5.7891
7/27/95,1.6719,6.0313
7/26/95,1.6205,6
7/25/95,1.6339,6.0234
7/24/95,1.6205,5.8516
7/21/95,1.5625,5.75
7/20/95,1.6808,6.0078
7/19/95,1.625,5.9063
7/18/95,1.7188,6.3672
7/17/95,1.75,6.8125
7/14/95,1.7411,6.4766
7/13/95,1.7009,6.2578
7/12/95,1.6786,6.2422
7/11/95,1.683,6.0313
7/10/95,1.7366,6.1797
7/7/95,1.7366,5.9766
7/6/95,1.6786,5.7969
7/5/95,1.6607,5.668
7/3/95,1.6763,5.6836
6/30/95,1.6585,5.6484
6/29/95,1.6875,5.5859
6/28/95,1.6652,5.4922
6/27/95,1.6563,5.4297
6/26/95,1.7188,5.6094
6/23/95,1.7411,5.6953
6/22/95,1.7545,5.7422
6/21/95,1.7634,5.6563
6/20/95,1.692,5.7109
6/19/95,1.5848,5.6133
6/16/95,1.567,5.4375
6/15/95,1.558,5.3047
6/14/95,1.558,5.2383
6/13/95,1.5714,5.2422
6/12/95,1.5776,5.2344
6/9/95,1.5536,5.3047
6/8/95,1.5335,5.2578
6/7/95,1.5402,5.25
6/6/95,1.5714,5.1953
6/5/95,1.5536,5.2969
6/2/95,1.5045,5.1953
6/1/95,1.5067,5.2578
5/31/95,1.4844,5.293
5/30/95,1.5,5.1875
5/26/95,1.5246,5.4688
5/25/95,1.5491,5.5781
5/24/95,1.5536,5.4688
5/23/95,1.567,5.5313
5/22/95,1.5759,5.4531
5/19/95,1.5268,5.3359
5/18/95,1.5491,5.2891
5/17/95,1.5714,5.375
5/16/95,1.5625,5.3047
5/15/95,1.558,5.082
5/12/95,1.558,5.0469
5/11/95,1.4643,5.0859
5/10/95,1.4799,4.9531
5/9/95,1.4732,4.9883
5/8/95,1.4464,4.9922
5/5/95,1.3884,5
5/4/95,1.375,5.0938
5/3/95,1.3616,5.0547
5/2/95,1.3616,4.9727
5/1/95,1.3661,5.1328
4/28/95,1.3661,5.1094
4/27/95,1.3527,4.9141
4/26/95,1.3661,4.9766
4/25/95,1.3482,5
4/24/95,1.3929,4.8594
4/21/95,1.3973,4.6875
4/20/95,1.3438,4.7031
4/19/95,1.2991,4.7578
4/18/95,1.3393,4.7969
4/17/95,1.3705,4.8359
4/13/95,1.3661,4.5313
4/12/95,1.3929,4.4766
4/11/95,1.3482,4.5078
4/10/95,1.308,4.4336
4/7/95,1.3125,4.3516
4/6/95,1.3125,4.375
4/5/95,1.2411,4.4141
4/4/95,1.2098,4.3672
4/3/95,1.2679,4.375
3/31/95,1.2589,4.4453
3/30/95,1.2634,4.5078
3/29/95,1.2277,4.5156
3/28/95,1.2277,4.6016
3/27/95,1.3281,4.5625
3/24/95,1.3482,4.6172
3/23/95,1.3259,4.5469
3/22/95,1.3594,4.4336
3/21/95,1.2946,4.4063
3/20/95,1.2589,4.4453
3/17/95,1.2545,4.3711
3/16/95,1.2589,4.3828
3/15/95,1.25,4.4063
3/14/95,1.25,4.4844
3/13/95,1.3616,4.3125
3/10/95,1.4107,4.2852
3/9/95,1.4196,4.2422
3/8/95,1.4129,4.2813
3/7/95,1.3683,4.084
3/6/95,1.4196,4.0195
3/3/95,1.4375,3.9766
3/2/95,1.4286,3.9844
3/1/95,1.4286,3.9531
2/28/95,1.4107,3.9375
2/27/95,1.3661,3.8594
2/24/95,1.3929,3.8281
2/23/95,1.4353,3.8516
2/22/95,1.4576,3.8438
2/21/95,1.4643,3.7344
2/17/95,1.5179,3.7734
2/16/95,1.5424,3.8047
2/15/95,1.5201,3.7969
2/14/95,1.5335,3.8672
2/13/95,1.5625,3.875
2/10/95,1.5625,3.875
2/9/95,1.558,3.8672
2/8/95,1.5112,3.8672
2/7/95,1.4576,3.8125
2/6/95,1.4464,3.8047
2/3/95,1.4464,3.7578
2/2/95,1.4866,3.6875
2/1/95,1.433,3.6953
1/31/95,1.442,3.7109
1/30/95,1.433,3.6875
1/27/95,1.4241,3.7422
1/26/95,1.4107,3.7422
1/25/95,1.4637,3.8594
1/24/95,1.4866,3.876
1/23/95,1.5089,3.9258
1/20/95,1.5223,3.8516
1/19/95,1.6384,3.9688
1/18/95,1.6295,4.0664
1/17/95,1.6071,4.0391
1/16/95,1.5893,4.0078
1/13/95,1.6027,3.9219
1/12/95,1.6205,3.8281
1/11/95,1.6696,3.8359
1/10/95,1.5603,3.8125
1/9/95,1.4715,3.7656
1/6/95,1.5,3.7891
1/5/95,1.3884,3.7266
1/4/95,1.4063,3.7891
1/3/95,1.3705,3.7617
12/30/94,1.3839,3.8203
12/29/94,1.4107,3.8633
12/28/94,1.3973,3.8125
12/27/94,1.3973,3.7969
12/23/94,1.3884,3.8047
12/22/94,1.3795,3.7891
12/21/94,1.3705,3.8438
12/20/94,1.375,3.7422
12/19/94,1.3973,3.9141
12/16/94,1.3304,3.9609
12/15/94,1.3259,3.9688
12/14/94,1.3527,3.9531
12/13/94,1.2991,3.9219
12/12/94,1.3036,3.9453
12/9/94,1.2946,3.9453
12/8/94,1.2813,3.9063
12/7/94,1.308,3.9375
12/6/94,1.3415,3.9609
12/5/94,1.3281,3.957
12/2/94,1.3058,3.9531
12/1/94,1.2924,3.9102
11/30/94,1.3304,3.9297
11/29/94,1.3661,4.0078
11/28/94,1.3504,3.9609
11/25/94,1.3482,3.8906
11/23/94,1.317,3.8438
11/22/94,1.3348,3.875
11/21/94,1.3616,3.9688
11/18/94,1.4286,4.0078
11/17/94,1.4286,4.0156
11/16/94,1.4621,4.0391
11/15/94,1.4777,4.0352
11/14/94,1.5179,4.0313
11/11/94,1.4688,3.8906
11/10/94,1.4754,3.9805
11/9/94,1.4866,3.9844
11/8/94,1.5089,3.9766
11/7/94,1.4554,3.8672
11/4/94,1.442,3.8438
11/3/94,1.4821,3.9141
11/2/94,1.4777,3.9375
11/1/94,1.5402,3.9219
10/31/94,1.5424,3.9375
10/28/94,1.5045,3.8828
10/27/94,1.5268,3.8516
10/26/94,1.5446,3.8125
10/25/94,1.5223,3.7305
10/24/94,1.5089,3.6797
10/21/94,1.5223,3.7109
10/20/94,1.4643,3.7266
10/19/94,1.4732,3.6016
10/18/94,1.4732,3.5391
10/17/94,1.4196,3.4453
10/14/94,1.4688,3.4961
10/13/94,1.4688,3.5781
10/12/94,1.5045,3.5156
10/11/94,1.4152,3.4883
10/10/94,1.3884,3.4219
10/7/94,1.3214,3.3984
10/6/94,1.2946,3.4063
10/5/94,1.3527,3.4688
10/4/94,1.2054,3.4375
10/3/94,1.183,3.4922
9/30/94,1.2031,3.5078
9/29/94,1.2188,3.5313
9/28/94,1.2098,3.5625
9/27/94,1.2098,3.5313
9/26/94,1.2121,3.4727
9/23/94,1.2121,3.5
9/22/94,1.2098,3.5625
9/21/94,1.2188,3.5781
9/20/94,1.2344,3.5
9/19/94,1.2679,3.5547
9/16/94,1.2991,3.5547
9/15/94,1.2857,3.6406
9/14/94,1.2545,3.6016
9/13/94,1.279,3.5977
9/12/94,1.2768,3.5078
9/9/94,1.2768,3.5547
9/8/94,1.2902,3.6211
9/7/94,1.2902,3.5547
9/6/94,1.2701,3.5
9/2/94,1.2634,3.5
9/1/94,1.25,3.5078
8/31/94,1.2924,3.6328
8/30/94,1.2946,3.6484
8/29/94,1.2634,3.5664
8/26/94,1.2768,3.5547
8/25/94,1.2522,3.5117
8/24/94,1.2455,3.4844
8/23/94,1.25,3.4688
8/22/94,1.2455,3.4141
8/19/94,1.2455,3.4297
8/18/94,1.2366,3.4688
8/17/94,1.25,3.4922
8/16/94,1.2411,3.4297
8/15/94,1.2366,3.4023
8/12/94,1.2411,3.4531
8/11/94,1.2254,3.4531
8/10/94,1.2366,3.3828
8/9/94,1.2009,3.3438
8/8/94,1.2054,3.3125
8/5/94,1.1875,3.2813
8/4/94,1.1875,3.2969
8/3/94,1.183,3.3359
8/2/94,1.1629,3.3008
8/1/94,1.192,3.3359
7/29/94,1.2031,3.2188
7/28/94,1.1384,3.0938
7/27/94,1.1094,3.0938
7/26/94,1.1205,3.1484
7/25/94,1.1317,3.1992
7/22/94,1.1071,3.1602
7/21/94,1,2.9844
7/20/94,0.9509,3.0234
7/19/94,0.9888,3.1328
7/18/94,1.0134,3.1563
7/15/94,1.0089,3.0391
7/14/94,1.0223,3.0469
7/13/94,1.0603,3.0938
7/12/94,1.0134,3
7/11/94,0.9643,3.0234
7/8/94,0.9665,3.0938
7/7/94,0.9576,3.1484
7/6/94,0.933,3.0195
7/5/94,0.9464,3.0703
7/1/94,0.9196,3.1406
6/30/94,0.9464,3.2266
6/29/94,0.933,3.2109
6/28/94,0.9554,3.207
6/27/94,0.9375,3.2422
6/24/94,0.9146,3.0938
6/23/94,0.8973,3.1328
6/22/94,0.9375,3.2188
6/21/94,0.9286,3.2891
6/20/94,0.9688,3.3438
6/17/94,0.9464,3.3125
6/16/94,0.942,3.3477
6/15/94,0.9933,3.3906
6/14/94,0.9665,3.3477
6/13/94,0.9643,3.3047
6/10/94,0.9464,3.2852
6/9/94,0.9643,3.2656
6/8/94,0.933,3.25
6/7/94,0.9821,3.3516
6/6/94,0.9777,3.4063
6/3/94,0.9866,3.3047
6/2/94,0.9777,3.2656
6/1/94,1.0089,3.3125
5/31/94,1.0446,3.3594
5/27/94,1.0692,3.2734
5/26/94,1.0893,3.25
5/25/94,1.1161,3.2813
5/24/94,1.0982,3.1953
5/23/94,1.0893,3.1602
5/20/94,1.1094,3.0547
5/19/94,1.1473,3.0742
5/18/94,1.0938,3.0332
5/17/94,1.0491,2.957
5/16/94,1.0536,2.9688
5/13/94,1.0714,3.0156
5/12/94,1.0603,2.9531
5/11/94,1.0804,2.9219
5/10/94,1.1071,2.9375
5/9/94,1.1161,2.8828
5/6/94,1.154,2.8828
5/5/94,1.1741,2.9492
5/4/94,1.1786,2.9727
5/3/94,1.0804,2.9219
5/2/94,1.1071,2.9844
4/29/94,1.0714,2.8906
4/28/94,1.0804,2.8789
4/26/94,1.1161,2.9668
4/25/94,1.1071,2.9297
4/22/94,1.0625,2.8672
4/21/94,1.058,2.8594
4/20/94,1.0089,2.7969
4/19/94,1.0357,2.7539
4/18/94,1.058,2.5938
4/15/94,1.0804,2.6523
4/14/94,1.125,2.6289
4/13/94,1.1339,2.6523
4/12/94,1.1429,2.6484
4/11/94,1.1964,2.7188
4/8/94,1.1964,2.7188
4/7/94,1.1853,2.8047
4/6/94,1.1964,2.7813
4/5/94,1.1964,2.7422
4/4/94,1.1875,2.6406
3/31/94,1.1875,2.6484
3/30/94,1.1607,2.6133
3/29/94,1.1696,2.5781
3/28/94,1.1875,2.6992
3/25/94,1.1696,2.7344
3/24/94,1.2321,2.7266
3/23/94,1.2545,2.6953
3/22/94,1.25,2.6484
3/21/94,1.2679,2.6016
3/18/94,1.2991,2.6484
3/17/94,1.3036,2.6406
3/16/94,1.3125,2.6484
3/15/94,1.3438,2.6523
3/14/94,1.3616,2.6211
3/11/94,1.3304,2.5547
3/10/94,1.3304,2.5273
3/9/94,1.3393,2.5273
3/8/94,1.3214,2.5313
3/7/94,1.3527,2.5391
3/4/94,1.3125,2.5313
3/3/94,1.2768,2.5313
3/2/94,1.2723,2.5859
3/1/94,1.2946,2.6016
2/28/94,1.3036,2.5781
2/25/94,1.2857,2.5313
2/24/94,1.308,2.4961
2/23/94,1.3304,2.5313
2/22/94,1.3304,2.4844
2/18/94,1.2946,2.5
2/17/94,1.3214,2.457
2/16/94,1.3125,2.4609
2/15/94,1.3259,2.4922
2/14/94,1.3214,2.4727
2/11/94,1.3214,2.4609
2/10/94,1.3036,2.4805
2/9/94,1.2946,2.4883
2/8/94,1.2768,2.4609
2/7/94,1.3036,2.5234
2/4/94,1.1964,2.5391
2/3/94,1.1964,2.6406
2/2/94,1.1786,2.625
2/1/94,1.1875,2.6602
1/31/94,1.1696,2.6602
1/28/94,1.2143,2.6523
1/27/94,1.2188,2.6328
1/26/94,1.1964,2.6328
1/25/94,1.2098,2.6602
1/24/94,1.25,2.6641
1/21/94,1.192,2.6953
1/20/94,1.067,2.6953
1/19/94,1.0446,2.6016
1/18/94,1.0491,2.6445
1/17/94,1.0848,2.6484
1/14/94,1.1071,2.6758
1/13/94,1.0938,2.668
1/12/94,1.0893,2.6719
1/11/94,1.1384,2.6641
1/10/94,1.2009,2.6797
1/7/94,1.183,2.6641
1/6/94,1.1696,2.6445
1/5/94,1.2054,2.5703
1/4/94,1.125,2.5156
1/3/94,1.067,2.5039
12/31/93,1.0446,2.5195
12/30/93,1.0625,2.5391
12/29/93,1.0179,2.5469
12/28/93,1.0402,2.5859
12/27/93,1.0179,2.5156
12/23/93,0.9732,2.5273
12/22/93,1,2.5352
12/21/93,0.9821,2.5781
12/20/93,1.0179,2.5625
12/17/93,1.0536,2.5156
12/16/93,1.0491,2.5
12/15/93,1.0625,2.5
12/14/93,1.0402,2.5
12/13/93,1.0536,2.543
12/10/93,1.0089,2.5586
12/9/93,1.0714,2.5352
12/8/93,1.1384,2.6094
12/7/93,1.1518,2.6719
12/6/93,1.1518,2.6523
12/3/93,1.125,2.6797
12/2/93,1.1339,2.5898
12/1/93,1.125,2.5469
11/30/93,1.125,2.5
11/29/93,1.1339,2.4844
11/26/93,1.1652,2.4688
11/24/93,1.1786,2.4609
11/23/93,1.1786,2.418
11/22/93,1.1607,2.4063
11/19/93,1.1786,2.5039
11/18/93,1.1964,2.5078
11/17/93,1.1964,2.5234
11/16/93,1.2143,2.5703
11/15/93,1.1429,2.5156
11/12/93,1.1339,2.5586
11/11/93,1.1205,2.5508
11/10/93,1.0982,2.543
11/9/93,1.0759,2.4453
11/8/93,1.0982,2.4531
11/5/93,1.1384,2.4609
11/4/93,1.1518,2.3906
11/3/93,1.1295,2.4609
11/2/93,1.1696,2.5078
11/1/93,1.125,2.5273
10/29/93,1.0982,2.5039
10/28/93,1.1071,2.4688
10/27/93,1.1339,2.4961
10/26/93,1.0625,2.4844
10/25/93,1.0714,2.5156
10/22/93,1.0804,2.5117
10/21/93,1.0804,2.4844
10/20/93,0.9911,2.5313
10/19/93,0.9911,2.5078
10/18/93,1.0134,2.5938
10/15/93,1.0089,2.5234
10/14/93,0.8482,2.5664
10/13/93,0.8571,2.6016
10/12/93,0.8571,2.6328
10/11/93,0.8482,2.625
10/8/93,0.808,2.6406
10/7/93,0.8214,2.6289
10/6/93,0.8438,2.6523
10/5/93,0.8393,2.6016
10/4/93,0.8125,2.582
10/1/93,0.8036,2.5625
9/30/93,0.8348,2.5781
9/29/93,0.8527,2.5938
